doc_id	url
8045322	https://udemy.com/course/build-java-projects-using-jsp-jdbc-servlets-maven-springboot/
8045326	https://udemy.com/course/java-enterprise-edition-8/
8045353	https://udemy.com/course/java-multithreading-concurrency-performance-optimization/
8045369	https://udemy.com/course/java-programming-learn-java-and-improve-core-java-skills/
8045423	https://udemy.com/course/course-javascript/
8045462	https://udemy.com/course/javascript-tutorial-for-beginners-w/
8045991	https://udemy.com/course/lean-project-management/
8046045	https://udemy.com/course/learn-automation-in-jira-with-real-world-examples/
8046168	https://udemy.com/course/learn-iac-infrastructure-as-code-terraform-new/
8046183	https://udemy.com/course/javascript-in-under-60-minutes/
8046209	https://udemy.com/course/learn-micronaut/
8046225	https://udemy.com/course/modern-javascript-course-web-development/
8046297	https://udemy.com/course/spring-boot-intro/
8046314	https://udemy.com/course/test-driven-development-for-professionals/
8046338	https://udemy.com/course/learn-to-code-in-javascript/
8046377	https://udemy.com/course/reactive-web-applications-with-vertx-and-vuejs/
8046403	https://udemy.com/course/helpdesk-pro/
8046575	https://udemy.com/course/linux-administration-bootcamp/
8046577	https://udemy.com/course/linux-crash-course/
8046593	https://udemy.com/course/valaxy-linux/
8046594	https://udemy.com/course/linux-for-network-engineers-practical-linux-with-gns3/
8046595	https://udemy.com/course/linux-foundation-certified-systems-administrator-lfcs/
8046629	https://udemy.com/course/wheeltimers/
8047043	https://udemy.com/course/master-class-on-time-productivity-and-stress-management/
8047254	https://udemy.com/course/learn-software-testing-in-practical-become-a-qa-expert/
8048071	https://udemy.com/course/digital-analog-introduction-to-modulation-in-communication-systems/
8048397	https://udemy.com/course/complete-nmap-learn-ethical-hacking-with-nmap/
8048398	https://udemy.com/course/ethical-hacking-complete-nmap-for-ethical-hacking-2021/
8048513	https://udemy.com/course/javascript-object-oriented-programming/
8048582	https://udemy.com/course/ontologies-for-business-analysis/
8048895	https://udemy.com/course/pega-cssa-course/
8048920	https://udemy.com/course/hands-on-complete-penetration-testing-and-ethical-hacking/
8049267	https://udemy.com/course/advanced-microsoft-power-bi-business-scenarios/
8049364	https://udemy.com/course/practical-data-structures-algorithms-in-java/
