doc_id	url
8180710	https://udemy.com/course/cyber-security-soc-fundamentals/
8181841	https://www.udemy.com/course/manual-testing-for-beginners-jira-zephyr/
8183786	https://www.udemy.com/course/software-testing-life-cycle/
8184642	https://www.udemy.com/course/sap-mm-integration-with-other-sap-modules/
8184783	https://www.udemy.com/course/sap-mm-materials-management-certification-training/
8184787	https://www.udemy.com/course/sap-sd-sales-and-distribution-module/
8184915	https://www.udemy.com/course/production-and-operation-management/
8184975	https://www.udemy.com/course/introduction-to-erp-sap-and-sap-projects/
8185056	https://www.udemy.com/course/the-agile-certified-practitioner-training-program-pmi-acp/
8185083	https://www.udemy.com/course/stakeholder-magic/
8185208	https://www.udemy.com/course/sap-sales-and-distribution-training/
8185251	https://www.udemy.com/course/sap-mm-materials-management-online-course/
8185317	https://www.udemy.com/course/sap-business-one-b1-advance-pro-training-course-2021/
8185777	https://www.udemy.com/course/full-sap-mm-configuration-consultant-course-practical/
8186412	https://www.udemy.com/course/become-a-data-analyst-power-bi-sql-python-tableau/
8186915	https://www.udemy.com/course/sap-sd-interview-questions-and-answers/
8187207	https://www.udemy.com/course/stakeholder-management/
8187736	https://www.udemy.com/course/sap-pm-plant-maintenance-training/
8187862	https://www.udemy.com/course/professional-scrum-product-owner-training-course/
8187928	https://www.udemy.com/course/mastering-stakeholder-engagement-a-comprehensive-course/
8187948	https://www.udemy.com/course/sap-s4-hana-mm-course/
8188072	https://www.udemy.com/course/sap-s4hana-logistics-training/
8188121	https://www.udemy.com/course/mba-global-operations-management-tutorials-and-assignments/
8188233	https://www.udemy.com/course/introduction-to-erp-and-sap/
8188374	https://www.udemy.com/course/learn-sap-erp-procurementp2p-business-process-from-scratch/
8188489	https://www.udemy.com/course/sap-hcm-human-capital-management-certification-training/
8188620	https://www.udemy.com/course/change-management-foundation-course/
8188805	https://www.udemy.com/course/sap-s4hana-ewm-certification-training/
8189296	https://www.udemy.com/course/commercialcontracts/
8189564	https://www.udemy.com/course/manufacturing-operations-planning-management-and-control/
8189566	https://www.udemy.com/course/sap-fico-module-training/
8189848	https://www.udemy.com/course/business-law-mcqs-practice-test-part-1/
8189930	https://www.udemy.com/course/operational-risk-management-orm/
8190333	https://www.udemy.com/course/managing-stakeholder-engagement-pmi-pmp/
8190510	https://www.udemy.com/course/sap-sd-sales-and-distribution-course/
8190511	https://www.udemy.com/course/sap-business-one-b1-advance-professional-training/
8190582	https://www.udemy.com/course/production-and-operations-management/
8190697	https://www.udemy.com/course/sap-hr-training/
8190980	https://www.udemy.com/course/contract-basics/
8191294	https://www.udemy.com/course/pmp-project-management/
8191505	https://www.udemy.com/course/patent-pending-in-one-day-writing-provisional-patents/
8191618	https://www.udemy.com/course/sap-s4hana-embedded-tm-certification-training/
8191684	https://www.udemy.com/course/sap-co-training/
8191885	https://www.udemy.com/course/sap_pp_training/
8191934	https://www.udemy.com/course/operations-management-supply-chains-products-and-services/
8192478	https://www.udemy.com/course/drafting-contracts/
8192638	https://www.udemy.com/course/contractlaw/
8192640	https://www.udemy.com/course/pmp-khaled-2021/
8192865	https://www.udemy.com/course/how-to-become-a-successful-project-manager-part-2-execution/
8193113	https://www.udemy.com/course/leadership-and-management-seminar/
8193264	https://www.udemy.com/course/pmp-definitive-eco-based-course-khaled/
8193401	https://www.udemy.com/course/rapidstart-new-leader-course/
8197158	https://www.udemy.com/course/sap-ewm-training/
8197192	https://www.udemy.com/course/sap-foot-steps-simplified-for-absolute-beginners/
8197302	https://www.udemy.com/course/management-skills-for-business-in-hindioperations-research/
8197351	https://www.udemy.com/course/sap-ecc-ehp8-ides-full-installation-server-access/
8197589	https://www.udemy.com/course/sap-hcm-sap-human-capital-management/
8197803	https://www.udemy.com/course/sap-s4hana-sd-sales-and-distribution/
8198091	https://udemy.com/course/project-guard-deliver-projects-impeccably/
8198174	https://www.edx.org/course/unlocking-information-security-ii-an-internet-perspective-course-v1-taux-infosec102-1t2024?utm_source=smitkumarc-risesmart&utm_medium=affiliate_partner
8242703	https://www.udemy.com/course/information-security-fundamentals-best-starting-point/
8242708	https://www.udemy.com/course/systems-security-certified-practitioner/
8267978	https://www.udemy.com/course/customer-services-training/
8268146	https://www.udemy.com/course/pmp-review-course/
8268164	https://www.udemy.com/course/operations-management-1-resource-workout-layout/
8268227	https://www.udemy.com/course/goal-setting-for-businesses-and-teams/
8268351	https://www.udemy.com/course/customer-service-training/
8268500	https://www.udemy.com/course/learn-business-law/
8268564	https://www.udemy.com/course/strategic-stakeholder-management/
8269324	https://www.udemy.com/course/journey-of-pmp/
8269413	https://www.edx.org/course/cybersecurity-the-ciso-s-view-course-v1-uwashingtonx-cyb002x-2t2023?utm_source=smitkumarc-risesmart&utm_medium=affiliate_partner
8269522	https://www.udemy.com/course/stakeholder-engagement-best-practices-of-fortune-500-leaders/
8269782	https://www.udemy.com/course/scrum-guide-roles-events-artifacts/
8270194	https://www.udemy.com/course/how-to-become-a-successful-and-practical-project-manager/
8270256	https://www.udemy.com/course/scheduling-of-operations/
8287402	https://www.edx.org/course/mental-health-mindfulness-and-self-care-course-v1-uct-uctmhms01-2t2023a?utm_source=smitkumarc-risesmart&utm_medium=affiliate_partner
8306181	https://www.udemy.com/course/financial-management-for-business-leaders-and-managers/
8306330	https://www.udemy.com/course/operations-management-and-research-tools-a-complete-study/
8306762	https://www.udemy.com/course/sap-mm-inventory-management/
8306817	https://www.udemy.com/course/advanced-capital-budgeting-analysis/
8307423	https://www.udemy.com/course/get-an-a-in-your-management-accounting-101-college-course/
8307790	https://www.udemy.com/course/practical-steps-to-improve-mental-health-and-well-being/
8309160	https://www.udemy.com/course/psychiatry-exam-questions-practice-test-part-2/
8309680	https://www.udemy.com/course/critical-care-emergency-medicine/
8309981	https://www.udemy.com/course/take-control-of-your-finances-in-four-steps/
8310439	https://www.udemy.com/course/sap-s4-hana-mm-material-management/
8311076	https://www.udemy.com/course/certificate-in-mental-health/
8311500	https://www.udemy.com/course/emergency-medical-management/
8311580	https://www.udemy.com/course/sap-pp-production-planning-training/
8311635	https://www.udemy.com/course/cashflow-budgeting/
8311736	https://www.udemy.com/course/mental-health-and-well-being-in-modern-world/
8311909	https://www.udemy.com/course/self-care-taking-care-of-mental-health-and-well-being/
8311933	https://www.udemy.com/course/operations-research-or/
8312256	https://www.udemy.com/course/fundamental-concepts-of-budgeting-forecasting-business/
8312732	https://www.udemy.com/course/basics-of-budget-for-small-businesses-solo-entrepreneurs/
8312769	https://www.udemy.com/course/factors-that-impact-mental-health-and-well-being/
8313754	https://www.udemy.com/course/civilian-trauma-response/
8314422	https://www.udemy.com/course/positive-mental-health/
8314512	https://www.udemy.com/course/business-budgeting-financial-planning-financial-analysis/
8314627	https://www.udemy.com/course/budgeting-for-non-finance-people/
8315374	https://www.udemy.com/course/budgeting-for-teens-and-young-adults/
8315749	https://www.udemy.com/course/create-a-budget-that-works/
8316931	https://www.udemy.com/course/mental-health-and-neuroplasticity-rewire-your-mental-health/
8317847	https://www.udemy.com/course/basic-advance-life-support-paediatric-life-support-course/
8318473	https://www.udemy.com/course/bls-drshakoree/
8340646	https://www.udemy.com/course/the-operations-management-training-program/
8341859	https://www.udemy.com/course/decision-making-and-stakeholder-engagement-fortune-500/
8341914	https://www.udemy.com/course/customer-retention-strategies-basic/
8342107	https://www.udemy.com/course/pmp-with-msproject-2016/
8342162	https://www.udemy.com/course/project-prodigyfundamentals-of-effective-project-management/
8342620	https://www.udemy.com/course/budgeting-101-a-system-that-works/
8343220	https://www.udemy.com/course/operations-management-certification-course/
8344059	https://www.udemy.com/course/operations-management-strategy-process-design-and-supply/
8344570	https://www.udemy.com/course/how-to-check-legal-agreements-before-signing/
